16.860808,0.0
16.874452,0.0
16.886355,0.0
16.896999,0.0
16.907771,2.8650782240320156
16.918199,4.244771381707383
16.928792,5.69255447977495
16.939162,7.877930542824671
16.949579,13.368868951507972
16.96,17.616219848189015
16.970393,21.244726496835636
16.980857,24.37095130333224
16.991276,27.72534194659355
17.001971,31.7021692261007
17.012393,34.69386998423922
17.022906,37.855038259871456
17.03331,41.94183813325426
17.043691,44.107791934143464
17.054113,47.7574361309654
17.064653,49.387662198507435
17.075171,53.76776129779059
17.085688,55.578007205870954
17.096147,59.47275570447956
17.106659,61.25204044464752
17.117161,63.70682813209329
17.127701,68.05820015686596
17.138129,71.31311628672701
17.148573,73.36461752765035
17.159034,75.85421309592618
17.16947,79.55919235961004
17.179941,82.45767744268562
17.190362,82.6409216617628
17.200894,85.09351461061969
17.21139,89.2718657928879
17.222426,93.10395653590928
17.233046,94.22486412073962
17.24369,97.09200043582076
17.254102,100.12275882028857
17.264552,101.20776471774235
17.274953,105.33954491137298
17.285388,108.59656563559813
17.295765,108.41045162533905
17.30624,112.44750767941366
17.316668,113.9045304635795
17.32721,117.92368595972872
17.337632,122.71846303085131
17.34812,121.16512611406894
17.358543,123.02602810110406
17.369,126.15232943815795
17.379387,129.84431927252763
17.389797,132.8466950624094
17.400262,132.97625103574896
17.410719,136.1843739245065
17.421265,135.38807951154135
17.431912,143.135279265246
17.442494,141.52419853175027
17.453001,147.64721958570107
17.463533,144.71175565535165
17.474031,150.8264871821092
17.484438,150.8042457614669
17.494915,155.23371749797772
17.505426,153.60160090976956
17.5159,160.2110538536924
17.526469,158.04051903522384
17.536944,163.8080824267864
17.547729,163.6420725288715
17.558241,167.43773267321305
17.568694,167.18681102810726
17.57918,169.20149877406146
17.589635,171.6390151204947
17.600027,173.7335962269258
17.610437,179.30809910995225
17.620875,176.96034929753026
17.631326,181.0754633637067
17.641827,181.616787081325
17.652356,181.11822278595446
17.662801,189.0827139854724
17.673221,188.68732591846506
17.683815,188.46130448868374
17.694188,193.16616249150212
17.704747,193.1053706228974
17.715211,192.01762326842635
17.725764,196.0922677940163
17.736528,198.69574014904197
17.747204,197.7288976392938
17.757914,204.31283802419304
17.768565,206.88233425073554
17.779127,205.4484414231087
17.790276,211.12490629124883
17.801035,209.66762861925733
17.811677,208.7616749980459
17.8241,218.44576708115508
17.835851,216.97040847038772
17.847793,220.5976326278111
17.859164,220.083326812861
17.869409,218.99932727327308
17.87965,222.27578886225555
17.889883,227.36588548347595
17.900197,226.08412496472238
17.91043,228.35590441170692
17.920748,228.46643897466453
17.931025,230.99511167950024
17.941325,232.81818066942
17.95157,232.62399634312337
17.961794,235.88817282571756
17.972082,241.429201319794
17.982518,236.7711036674731
17.9928,233.95444204608094
18.003089,242.3446088527416
18.01443,242.81452914691593
18.024742,251.32805568700604
18.035042,245.9189271589341
18.045405,252.67349495727905
18.055696,247.41625611058728
18.065962,251.07095836746862
18.076186,253.8442475402352
18.086417,254.5603697121874
18.096669,254.17021463661675
18.106895,254.72945663992715
18.117143,258.289406951615
18.127451,257.7036182924219
18.137767,261.5371532135273
18.148041,266.616978862543
18.158504,261.8943681566676
18.168781,264.28578849733236
18.179041,265.58988666158353
18.189347,264.1833786077054
18.199574,271.0452845455678
18.209815,271.6452608262159
18.220089,272.610767351278
18.230367,278.6902462434739
18.240624,275.52416486495576
18.250868,274.8330713760891
18.261177,278.5637241359497
18.27142,276.66710936705584
18.281758,273.02318908705905
18.291985,274.4028957355469
18.302386,287.66634559505695
18.312675,282.3710608165009
18.323004,285.9770298071665
18.334327,282.99617892918394
18.344821,288.6949821935902
18.355041,288.5320770968948
18.365436,293.052017935933
18.375698,292.2285636777904
18.385982,296.63636217271284
18.396202,300.8100378244223
18.406467,299.5471173375593
18.416717,299.488634885912
18.427026,296.0067128922073
18.437338,295.1098091353677
18.447603,296.4643741384048
18.457865,297.81697575802383
18.468091,302.12827571729605
18.478506,302.4410070752447
18.488766,303.98430277644616
18.498997,303.3530998933388
18.509223,305.1028368327067
18.519451,303.93912975740864
18.529813,308.07466744703345
18.540094,309.33268559904036
18.550322,307.6730257003743
18.560673,310.88428593720243
18.570987,313.4731353603027
18.581216,322.04498774694616
18.591508,322.85836103880894
18.60204,317.627246689231
18.612268,322.569821866395
18.622558,317.90700748886405
18.632786,323.07935717894725
18.64321,318.25327549494625
18.653559,325.0647992976566
18.663859,326.22272058815275
18.674272,326.4830877696374
18.68466,323.21550524349794
18.69493,323.64170850480326
18.705198,331.83295395287246
18.715419,328.47554344446274
18.725732,330.70621707138974
18.735956,324.2402849050182
18.746309,338.34701690336726
18.756539,331.7791257457859
18.766864,334.01867999687346
18.777165,332.12033296576806
18.787522,340.1664902728997
18.797784,333.76431416136666
18.808049,333.8006284159811
18.818309,342.57847979133294
18.828544,333.130091293912
18.83888,338.7018741191524
18.849108,345.91967254158106
18.859358,342.48287293718266
18.869597,340.3929408378212
18.879879,352.1131155481789
18.890608,344.2699406128354
18.90087,352.07270780023896
18.911205,345.47171620643905
18.921514,353.12633238619736
18.931808,350.8045938792845
18.942232,351.18607781264683
18.95245,359.7305007646459
18.967383,353.3093310037753
18.977629,352.39622970035407
18.987896,359.835981207047
18.998148,350.50400728564864
19.008395,356.38747467866443
19.018618,353.43143549003884
19.028951,358.3020818419016
19.039222,357.5712792274222
19.049478,355.9326614967553
19.059709,363.4379643157356
19.07018,355.4172353766546
19.080416,373.0724844374393
19.090684,361.6812939311856
19.100964,368.2585014729663
19.111322,365.8214482527017
19.121645,362.9220530870388
19.131954,377.7812554822414
19.142339,366.2800353117577
19.152609,366.49881445123435
19.162869,369.90132333871264
19.173125,363.82586134257724
19.183383,375.10228338076564
19.194399,380.40441113097114
19.204733,365.64705032730853
19.215036,377.3630474503422
19.225383,379.158570817683
19.235689,371.98685368551475
19.245927,376.7837366621164
19.25616,376.598732679222
19.266495,386.75847157532706
19.27672,380.61678255335056
19.286976,370.4596481037593
19.297246,381.658465605683
19.307557,382.1576452131642
19.31779,379.86275933526684
19.328079,387.29553440273713
19.338392,381.18426735059734
19.348749,394.415578295466
19.359052,387.83409086293943
19.369327,379.34609901345067
19.37956,390.94763628815326
19.390117,391.24677367484304
19.400348,387.05123014839876
19.410643,383.735031366014
19.420913,383.04033657173136
19.431154,395.35587316640243
19.441429,396.8132413854081
19.451743,392.62369794871796
19.462295,408.05500775038666
19.472527,394.5677545844361
19.482876,386.0285090621305
19.493139,390.72358326175276
19.503679,394.0103481373252
19.514629,387.83409086293943
19.524911,397.3271483223832
19.535138,397.8939855743833
19.545511,393.3031954068691
19.555728,401.1456035265798
19.565955,400.5433221191047
19.576203,397.7908039897935
19.586515,404.424146555666
19.596746,403.89172930111675
19.606983,404.5841455586552
19.617224,402.6989008034761
19.627479,403.9715025046129
19.637722,400.7002645818955
19.648075,400.75260607031316
19.65843,408.87073709219464
19.668659,401.82862812983404
19.678956,404.4774654939067
19.689193,412.27730642629604
19.699452,402.1446553639117
19.709737,404.7976745970817
19.720001,416.6161835648129
19.730295,409.63503248164534
19.740553,412.3604268509788
19.750802,417.9784163176134
19.761054,413.6670364418907
19.771336,420.47030436117075
19.781625,414.92582847866953
19.791857,415.99478993508916
19.802214,412.85985409383426
19.812453,419.2063367864019
19.822744,409.4983416672828
19.834231,424.89600107628036
19.844582,420.5855885627915
19.85481,419.7799241665571
19.86513,421.5391008204565
19.8754,418.03536936521084
19.885633,418.6057546420088
19.895881,417.097624331627
19.906153,420.47030436117075
19.916441,428.8755959699843
19.926731,424.66074825542006
19.936989,421.79990042913073
19.947219,431.83356686202865
19.957546,417.32456992059883
19.967791,439.2214138541564
19.978107,429.4158549613385
19.98846,429.6864952060619
19.998768,425.60332604165677
20.008996,420.84520929647215
20.019386,435.3262257213597
20.029625,425.9578723736595
20.039935,437.5301733843814
20.050318,434.9250887115512
20.060596,426.1649639910102
20.070867,442.6753590320009
20.08109,434.2171928060693
20.091362,429.05553118960665
20.101927,425.1609722521179
20.112203,439.0328528579397
20.122615,437.5925796279108
20.132993,427.5606683536036
20.143343,440.8940972582141
20.154397,429.7165874040595
20.164773,441.8465580429585
20.174995,431.9247607730934
20.185256,429.0855350729067
20.196017,444.40668874792243
20.20631,441.4015647466057
20.216558,435.69716335600117
20.226951,438.4681400273378
20.237212,442.356221724646
20.247449,430.44006675149524
20.257725,448.04112095966155
20.267998,452.0017054543326
20.27834,439.8195936880915
20.288625,437.2184089741032
20.298897,442.5476488671161
20.309212,447.5182810548147
20.319562,446.50874338106286
20.32984,437.5613742810073
20.340067,431.3478489660854
20.350452,452.9359379598852
20.360712,438.7189440542374
20.37097,449.8147607611293
20.381276,456.1685489214605
20.391571,446.8989913723645
20.402141,450.80619730677864
20.412373,447.6162205677389
20.422633,452.03500453385624
20.433055,450.27688790948594
20.443386,441.17940405109033
20.454656,441.56038799241253
20.464891,456.7798073060794
20.475226,446.9315428321484
20.485457,442.73924175933075
20.4958,455.28850274857643
20.506109,454.91719688186276
20.516438,459.51644960252867
20.526715,445.2128248108087
20.536983,448.82767548405855
20.547275,460.55116351741844
20.557529,457.5973712836576
20.567838,455.0184020424594
20.578089,447.9102964846021
20.588388,463.4733100341843
20.598736,457.0860512174139
20.608998,454.68122649444723
20.61927,448.53239411860847
20.62958,462.5300129309939
20.639832,455.42367338696397
20.650104,463.263356099854
20.660404,447.9102964846021
20.670712,464.0341186979177
20.680941,452.4683394692548
20.691298,467.35647433487435
20.701646,452.7354203159865
20.712043,467.17855577452144
20.722309,457.87054335814975
20.732529,458.3836210624955
20.742809,454.3445502808267
20.753209,468.49836997347217
20.763645,471.2690592582615
20.773939,447.9102964846021
20.78421,458.3151442741683
20.794655,465.40679244103194
20.804965,466.0430769818142
20.815213,454.51282604019
20.825438,455.05214710342364
20.835717,470.76286263177576
20.84596,465.9722927963673
20.856188,467.49890678419547
20.866434,465.230354958114
20.876686,470.65453336983694
20.887027,470.97967082764546
20.897286,461.00098809485837
20.907595,468.96386055812934
20.917861,463.6133850806622
20.928242,475.1740998639019
20.938626,458.3836210624955
20.948893,479.9689574110267
20.959216,458.4178671305615
20.969576,475.6160880197322
20.97986,474.9166525961738
20.990141,461.55582605254745
21.000397,470.97967082764546
21.010751,475.1740998639019
21.021005,466.6811037072228
21.031333,457.8022197674076
21.041612,461.48639828087886
21.051889,474.8431474649872
21.062218,482.95341609937543
21.072528,461.2435654771529
21.082906,471.92148527477036
21.093825,472.0667142285402
21.104069,478.88263104211075
21.114395,467.7127183125669
21.124666,469.6099151647456
21.135023,469.8616396004721
21.145304,475.57922427085447
21.15558,484.59352010287193
21.165804,464.66665289985343
21.176083,476.3175866746286
21.186341,480.00650485352145
21.196564,477.5409099184812
21.206896,476.1697308352138
21.217207,468.6057088393589
